scenario,strategy,batch_size,repeat,request_id,request_class,replica,input_tokens,actual_output_tokens,estimated_output_tokens,max_output_tokens,queue_ms,service_ms,end_to_end_ms
empty_pool,token_max,144,4,req-0123,faq,replica-1,188,112,512,512,49611.0,404.6666666666667,50015.666666666664
empty_pool,token_max,144,4,req-0133,faq,replica-1,154,90,512,512,50015.666666666664,325.6666666666667,50341.33333333332
empty_pool,token_max,144,4,req-0122,faq,replica-1,149,51,512,512,50341.33333333332,194.83333333333337,50536.16666666666
empty_pool,token_max,144,4,req-0093,analysis,replica-1,2264,813,2048,2048,50536.16666666666,3087.3333333333335,53623.49999999999
empty_pool,token_max,144,4,req-0033,rag,replica-1,1185,94,700,700,53623.49999999999,510.83333333333337,54134.33333333332
empty_pool,token_max,144,4,req-0092,analysis,replica-1,1573,980,2048,2048,54134.33333333332,3528.833333333333,57663.16666666666
empty_pool,token_max,144,4,req-0079,faq,replica-2,153,66,512,512,0.0,245.5,245.5
empty_pool,token_max,144,4,req-0125,rag,replica-2,1261,89,700,700,245.5,506.83333333333337,752.3333333333333
empty_pool,token_max,144,4,req-0021,faq,replica-2,250,52,512,512,752.3333333333333,215.0,967.3333333333333
empty_pool,token_max,144,4,req-0112,faq,replica-2,67,29,512,512,967.3333333333333,107.83333333333334,1075.1666666666665
empty_pool,token_max,144,4,req-0134,rag,replica-2,671,282,700,700,1075.1666666666665,1051.8333333333333,2127.0
empty_pool,token_max,144,4,req-0104,rag,replica-2,809,369,700,700,2127.0,1364.8333333333333,3491.833333333333
empty_pool,token_max,144,4,req-0078,faq,replica-2,270,74,512,512,3491.833333333333,291.6666666666667,3783.4999999999995
empty_pool,token_max,144,4,req-0136,analysis,replica-2,3638,919,2048,2048,3783.4999999999995,3669.6666666666665,7453.166666666666
empty_pool,token_max,144,4,req-0057,faq,replica-2,164,46,512,512,7453.166666666666,180.66666666666663,7633.833333333333
empty_pool,token_max,144,4,req-0095,faq,replica-2,111,38,512,512,7633.833333333333,145.16666666666666,7778.999999999999
empty_pool,token_max,144,4,req-0023,rag,replica-2,1384,234,700,700,7778.999999999999,1010.6666666666666,8789.666666666666
empty_pool,token_max,144,4,req-0137,rag,replica-2,1013,173,700,700,8789.666666666666,745.5,9535.166666666666
empty_pool,token_max,144,4,req-0056,faq,replica-2,200,82,512,512,9535.166666666666,306.66666666666663,9841.833333333332
empty_pool,token_max,144,4,req-0052,faq,replica-2,165,98,512,512,9841.833333333332,354.1666666666667,10195.999999999998
empty_pool,token_max,144,4,req-0089,rag,replica-2,842,237,700,700,10195.999999999998,930.3333333333334,11126.333333333332
empty_pool,token_max,144,4,req-0102,faq,replica-2,145,9,512,512,11126.333333333332,54.16666666666667,11180.499999999998
empty_pool,token_max,144,4,req-0135,rag,replica-2,1099,222,700,700,11180.499999999998,923.1666666666667,12103.666666666666
empty_pool,token_max,144,4,req-0011,rag,replica-2,1157,284,700,700,12103.666666666666,1139.5,13243.166666666666
empty_pool,token_max,144,4,req-0065,faq,replica-2,278,60,512,512,13243.166666666666,246.33333333333334,13489.5
empty_pool,token_max,144,4,req-0047,faq,replica-2,112,27,512,512,13489.5,108.66666666666666,13598.166666666666
empty_pool,token_max,144,4,req-0140,rag,replica-2,1012,218,700,700,13598.166666666666,895.3333333333333,14493.5
empty_pool,token_max,144,4,req-0000,rag,replica-2,617,265,700,700,14493.5,986.1666666666666,15479.666666666666
empty_pool,token_max,144,4,req-0074,rag,replica-2,1725,294,700,700,15479.666666666666,1267.5,16747.166666666664
empty_pool,token_max,144,4,req-0064,faq,replica-2,265,79,512,512,16747.166666666664,307.5,17054.666666666664
empty_pool,token_max,144,4,req-0091,faq,replica-2,64,102,512,512,17054.666666666664,350.6666666666667,17405.333333333332
empty_pool,token_max,144,4,req-0020,rag,replica-2,854,263,700,700,17405.333333333332,1019.0000000000001,18424.33333333333
empty_pool,token_max,144,4,req-0083,faq,replica-2,92,78,512,512,18424.33333333333,275.3333333333333,18699.66666666666
empty_pool,token_max,144,4,req-0022,faq,replica-2,237,83,512,512,18699.66666666666,316.16666666666663,19015.83333333333
empty_pool,token_max,144,4,req-0010,faq,replica-2,217,65,512,512,19015.83333333333,252.83333333333334,19268.666666666664
empty_pool,token_max,144,4,req-0097,analysis,replica-2,2424,897,2048,2048,19268.666666666664,3394.0,22662.666666666668
empty_pool,token_max,144,4,req-0014,faq,replica-2,78,104,512,512,22662.666666666668,359.6666666666667,23022.333333333332
empty_pool,token_max,144,4,req-0035,rag,replica-2,1201,54,700,700,23022.333333333332,380.16666666666663,23402.5
empty_pool,token_max,144,4,req-0027,rag,replica-2,734,144,700,700,23402.5,602.3333333333333,24004.833333333332
empty_pool,token_max,144,4,req-0086,rag,replica-2,1394,253,700,700,24004.833333333332,1075.6666666666667,25080.5
empty_pool,token_max,144,4,req-0141,analysis,replica-2,2401,579,2048,2048,25080.5,2330.1666666666665,27410.666666666668
empty_pool,token_max,144,4,req-0045,analysis,replica-2,1024,1278,2048,2048,27410.666666666668,4430.666666666666,31841.333333333336
empty_pool,token_max,144,4,req-0105,analysis,replica-2,1761,607,2048,2048,31841.333333333336,2316.8333333333335,34158.166666666664
empty_pool,token_max,144,4,req-0073,faq,replica-2,208,119,512,512,34158.166666666664,431.33333333333337,34589.5
empty_pool,token_max,144,4,req-0126,faq,replica-2,214,94,512,512,34589.5,349.00000000000006,34938.5
empty_pool,token_max,144,4,req-0129,analysis,replica-2,4142,747,2048,2048,34938.5,3180.3333333333335,38118.83333333333
empty_pool,token_max,144,4,req-0098,rag,replica-2,1533,162,700,700,38118.83333333333,795.5000000000001,38914.33333333332
empty_pool,token_max,144,4,req-0076,faq,replica-2,275,54,512,512,38914.33333333332,225.83333333333334,39140.16666666666
empty_pool,token_max,144,4,req-0025,rag,replica-2,1249,320,700,700,39140.16666666666,1274.8333333333333,40414.99999999999
empty_pool,token_max,144,4,req-0131,rag,replica-2,1267,207,700,700,40414.99999999999,901.1666666666666,41316.16666666666
empty_pool,token_max,144,4,req-0066,rag,replica-2,1578,244,700,700,41316.16666666666,1076.3333333333333,42392.49999999999
empty_pool,token_max,144,4,req-0072,rag,replica-2,1149,137,700,700,42392.49999999999,648.1666666666666,43040.66666666666
empty_pool,token_max,144,4,req-0062,rag,replica-2,1195,248,700,700,43040.66666666666,1025.8333333333335,44066.49999999999
empty_pool,token_max,144,4,req-0029,analysis,replica-2,1250,854,2048,2048,44066.49999999999,3055.0,47121.49999999999
empty_pool,token_max,144,4,req-0139,faq,replica-2,250,63,512,512,47121.49999999999,251.66666666666666,47373.16666666666
empty_pool,token_max,144,4,req-0119,rag,replica-3,1013,205,700,700,0.0,852.1666666666667,852.1666666666667
empty_pool,token_max,144,4,req-0070,rag,replica-3,884,206,700,700,852.1666666666667,834.0,1686.1666666666667
empty_pool,token_max,144,4,req-0106,rag,replica-3,1007,186,700,700,1686.1666666666667,787.8333333333334,2474.0
empty_pool,token_max,144,4,req-0128,rag,replica-3,1093,352,700,700,2474.0,1355.5,3829.5000000000005
empty_pool,token_max,144,4,req-0013,analysis,replica-3,2941,786,2048,2048,3829.5000000000005,3110.166666666667,6939.666666666668
empty_pool,token_max,144,4,req-0034,faq,replica-3,236,116,512,512,6939.666666666668,426.0,7365.666666666668
empty_pool,token_max,144,4,req-0042,faq,replica-3,179,129,512,512,7365.666666666668,459.8333333333333,7825.500000000001
empty_pool,token_max,144,4,req-0031,faq,replica-3,150,75,512,512,7825.500000000001,275.0,8100.5
empty_pool,token_max,144,4,req-0004,faq,replica-3,105,70,512,512,8100.5,250.83333333333334,8351.333333333332
empty_pool,token_max,144,4,req-0082,rag,replica-3,723,118,700,700,8351.333333333332,513.8333333333334,8865.166666666668
empty_pool,token_max,144,4,req-0049,rag,replica-3,692,170,700,700,8865.166666666668,681.9999999999999,9547.166666666668
empty_pool,token_max,144,4,req-0058,faq,replica-3,204,76,512,512,9547.166666666668,287.3333333333333,9834.5
empty_pool,token_max,144,4,req-0117,faq,replica-3,247,86,512,512,9834.5,327.83333333333337,10162.333333333332
empty_pool,token_max,144,4,req-0026,rag,replica-3,838,247,700,700,10162.333333333332,963.0000000000001,11125.333333333334
empty_pool,token_max,144,4,req-0130,analysis,replica-3,2076,698,2048,2048,11125.333333333334,2672.666666666667,13798.0
empty_pool,token_max,144,4,req-0037,rag,replica-3,1092,155,700,700,13798.0,698.6666666666667,14496.666666666666
empty_pool,token_max,144,4,req-0009,rag,replica-3,918,287,700,700,14496.666666666666,1109.6666666666665,15606.333333333332
empty_pool,token_max,144,4,req-0061,faq,replica-3,215,84,512,512,15606.333333333332,315.83333333333337,15922.166666666666
empty_pool,token_max,144,4,req-0032,faq,replica-3,170,102,512,512,15922.166666666666,368.33333333333337,16290.499999999998
empty_pool,token_max,144,4,req-0100,rag,replica-3,1097,286,700,700,16290.499999999998,1136.1666666666667,17426.666666666664
empty_pool,token_max,144,4,req-0111,faq,replica-3,269,92,512,512,17426.666666666664,351.5,17778.166666666668
empty_pool,token_max,144,4,req-0053,rag,replica-3,765,310,700,700,17778.166666666668,1160.8333333333335,18939.0
empty_pool,token_max,144,4,req-0124,rag,replica-3,1047,271,700,700,18939.0,1077.8333333333335,20016.833333333336
empty_pool,token_max,144,4,req-0075,faq,replica-3,266,121,512,512,20016.833333333336,447.66666666666663,20464.5
empty_pool,token_max,144,4,req-0067,faq,replica-3,163,71,512,512,20464.5,263.8333333333333,20728.333333333336
empty_pool,token_max,144,4,req-0103,faq,replica-3,258,79,512,512,20728.333333333336,306.3333333333333,21034.66666666667
empty_pool,token_max,144,4,req-0007,faq,replica-3,177,55,512,512,21034.66666666667,212.83333333333331,21247.500000000004
empty_pool,token_max,144,4,req-0143,analysis,replica-3,2842,839,2048,2048,21247.500000000004,3270.3333333333335,24517.833333333336
empty_pool,token_max,144,4,req-0028,rag,replica-3,1168,188,700,700,24517.833333333336,821.3333333333334,25339.166666666668
empty_pool,token_max,144,4,req-0114,rag,replica-3,1052,299,700,700,25339.166666666668,1172.0000000000002,26511.166666666668
empty_pool,token_max,144,4,req-0077,rag,replica-3,940,295,700,700,26511.166666666668,1140.0,27651.166666666668
empty_pool,token_max,144,4,req-0132,analysis,replica-3,4374,584,2048,2048,27651.166666666668,2675.666666666667,30326.833333333336
empty_pool,token_max,144,4,req-0001,faq,replica-3,180,46,512,512,30326.833333333336,183.33333333333331,30510.16666666667
empty_pool,token_max,144,4,req-0088,rag,replica-3,1178,137,700,700,30510.16666666667,653.0,31163.166666666668
empty_pool,token_max,144,4,req-0005,faq,replica-3,175,124,512,512,31163.166666666668,442.5,31605.666666666668
empty_pool,token_max,144,4,req-0040,rag,replica-3,1572,107,700,700,31605.666666666668,618.6666666666667,32224.333333333336
empty_pool,token_max,144,4,req-0063,faq,replica-3,122,44,512,512,32224.333333333336,167.0,32391.333333333336
empty_pool,token_max,144,4,req-0071,faq,replica-3,304,51,512,512,32391.333333333336,220.66666666666669,32612.000000000004
empty_pool,token_max,144,4,req-0012,faq,replica-3,208,91,512,512,32612.000000000004,338.0,32950.0
empty_pool,token_max,144,4,req-0043,analysis,replica-3,3205,480,2048,2048,32950.0,2134.166666666667,35084.16666666667
empty_pool,token_max,144,4,req-0081,faq,replica-3,102,30,512,512,35084.16666666667,117.0,35201.166666666664
empty_pool,token_max,144,4,req-0118,faq,replica-3,224,88,512,512,35201.166666666664,330.6666666666667,35531.83333333333
empty_pool,token_max,144,4,req-0050,faq,replica-3,253,41,512,512,35531.83333333333,178.83333333333331,35710.666666666664
empty_pool,token_max,144,4,req-0051,faq,replica-3,132,76,512,512,35710.666666666664,275.33333333333337,35986.0
empty_pool,token_max,144,4,req-0015,analysis,replica-3,3796,1046,2048,2048,35986.0,4119.333333333334,40105.333333333336
empty_pool,token_max,144,4,req-0108,faq,replica-3,208,75,512,512,40105.333333333336,284.6666666666667,40390.0
empty_pool,token_max,144,4,req-0109,faq,replica-3,153,87,512,512,40390.0,315.5,40705.5
empty_pool,token_max,144,4,req-0041,faq,replica-3,213,63,512,512,40705.5,245.5,40951.0
empty_pool,token_max,144,4,req-0024,faq,replica-3,144,70,512,512,40951.0,257.33333333333337,41208.333333333336
empty_pool,token_max,144,4,req-0016,faq,replica-3,198,24,512,512,41208.333333333336,113.0,41321.333333333336
empty_pool,token_max,144,4,req-0096,analysis,replica-3,3202,1159,2048,2048,41321.333333333336,4397.0,45718.333333333336
empty_pool,token_ewma,144,4,req-0017,rag,replica-1,892,318,254,700,0.0,1208.6666666666667,1208.6666666666667
empty_pool,token_ewma,144,4,req-0090,faq,replica-1,208,53,78,512,1208.6666666666667,211.33333333333331,1420.0000000000002
empty_pool,token_ewma,144,4,req-0084,rag,replica-1,777,285,254,700,1420.0000000000002,1079.5,2499.5000000000005
empty_pool,token_ewma,144,4,req-0120,faq,replica-1,178,33,78,512,2499.5000000000005,139.66666666666666,2639.166666666667
empty_pool,token_ewma,144,4,req-0134,rag,replica-1,671,282,254,700,2639.166666666667,1051.8333333333333,3691.0000000000005
empty_pool,token_ewma,144,4,req-0104,rag,replica-1,809,369,254,700,3691.0000000000005,1364.8333333333333,5055.833333333334
empty_pool,token_ewma,144,4,req-0078,faq,replica-1,270,74,78,512,5055.833333333334,291.6666666666667,5347.500000000001
empty_pool,token_ewma,144,4,req-0136,analysis,replica-1,3638,919,935,2048,5347.500000000001,3669.6666666666665,9017.166666666668
empty_pool,token_ewma,144,4,req-0004,faq,replica-1,105,70,78,512,9017.166666666668,250.83333333333334,9268.0
empty_pool,token_ewma,144,4,req-0082,rag,replica-1,723,118,254,700,9268.0,513.8333333333334,9781.833333333336
empty_pool,token_ewma,144,4,req-0049,rag,replica-1,692,170,254,700,9781.833333333336,681.9999999999999,10463.833333333336
empty_pool,token_ewma,144,4,req-0058,faq,replica-1,204,76,78,512,10463.833333333336,287.3333333333333,10751.166666666668
empty_pool,token_ewma,144,4,req-0056,faq,replica-1,200,82,78,512,10751.166666666668,306.66666666666663,11057.833333333334
empty_pool,token_ewma,144,4,req-0052,faq,replica-1,165,98,78,512,11057.833333333334,354.1666666666667,11412.0
empty_pool,token_ewma,144,4,req-0026,rag,replica-1,838,247,254,700,11412.0,963.0000000000001,12375.0
empty_pool,token_ewma,144,4,req-0130,analysis,replica-1,2076,698,935,2048,12375.0,2672.666666666667,15047.666666666666
empty_pool,token_ewma,144,4,req-0065,faq,replica-1,278,60,78,512,15047.666666666666,246.33333333333334,15294.0
empty_pool,token_ewma,144,4,req-0009,rag,replica-1,918,287,254,700,15294.0,1109.6666666666665,16403.666666666668
empty_pool,token_ewma,144,4,req-0061,faq,replica-1,215,84,78,512,16403.666666666668,315.83333333333337,16719.5
empty_pool,token_ewma,144,4,req-0032,faq,replica-1,170,102,78,512,16719.5,368.33333333333337,17087.833333333332
empty_pool,token_ewma,144,4,req-0059,rag,replica-1,913,266,254,700,17087.833333333332,1038.8333333333333,18126.666666666664
empty_pool,token_ewma,144,4,req-0019,rag,replica-1,1550,433,254,700,18126.666666666664,1701.6666666666667,19828.333333333332
empty_pool,token_ewma,144,4,req-0091,faq,replica-1,64,102,78,512,19828.333333333332,350.6666666666667,20179.0
empty_pool,token_ewma,144,4,req-0124,rag,replica-1,1047,271,254,700,20179.0,1077.8333333333335,21256.833333333332
empty_pool,token_ewma,144,4,req-0075,faq,replica-1,266,121,78,512,21256.833333333332,447.66666666666663,21704.5
empty_pool,token_ewma,144,4,req-0067,faq,replica-1,163,71,78,512,21704.5,263.8333333333333,21968.333333333332
empty_pool,token_ewma,144,4,req-0107,analysis,replica-1,4020,1179,935,2048,21968.333333333332,4600.000000000001,26568.333333333336
empty_pool,token_ewma,144,4,req-0116,rag,replica-1,798,255,254,700,26568.333333333336,983.0,27551.333333333336
empty_pool,token_ewma,144,4,req-0036,analysis,replica-1,3652,925,935,2048,27551.333333333336,3692.0,31243.333333333336
empty_pool,token_ewma,144,4,req-0039,rag,replica-1,1003,371,254,700,31243.333333333336,1403.8333333333333,32647.16666666667
empty_pool,token_ewma,144,4,req-0099,rag,replica-1,1163,356,254,700,32647.16666666667,1380.5,34027.66666666667
empty_pool,token_ewma,144,4,req-0087,rag,replica-1,1615,203,254,700,34027.66666666667,945.8333333333333,34973.5
empty_pool,token_ewma,144,4,req-0045,analysis,replica-1,1024,1278,935,2048,34973.5,4430.666666666666,39404.16666666667
empty_pool,token_ewma,144,4,req-0063,faq,replica-1,122,44,78,512,39404.16666666667,167.0,39571.16666666667
empty_pool,token_ewma,144,4,req-0071,faq,replica-1,304,51,78,512,39571.16666666667,220.66666666666669,39791.833333333336
empty_pool,token_ewma,144,4,req-0044,rag,replica-1,1025,195,254,700,39791.833333333336,820.8333333333333,40612.66666666667
empty_pool,token_ewma,144,4,req-0113,faq,replica-1,172,125,78,512,40612.66666666667,445.33333333333337,41058.0
empty_pool,token_ewma,144,4,req-0043,analysis,replica-1,3205,480,935,2048,41058.0,2134.166666666667,43192.166666666664
empty_pool,token_ewma,144,4,req-0118,faq,replica-1,224,88,78,512,43192.166666666664,330.6666666666667,43522.83333333333
empty_pool,token_ewma,144,4,req-0050,faq,replica-1,253,41,78,512,43522.83333333333,178.83333333333331,43701.666666666664
empty_pool,token_ewma,144,4,req-0008,analysis,replica-1,2410,993,935,2048,43701.666666666664,3711.666666666667,47413.33333333333
empty_pool,token_ewma,144,4,req-0133,faq,replica-1,154,90,78,512,47413.33333333333,325.6666666666667,47738.99999999999
